cik,name,sic,sic_description,state,n_10k,n_8k,n_total_filings,tier,ticker,disrupted
0001043000,"SONIDA SENIOR LIVING, INC.",8050,Services-Nursing & Personal Care Facilities,DE,15,168,1003,2,SNDA,0
0001142750,AMN HEALTHCARE SERVICES INC,7363,Services-Help Supply Services,DE,16,148,1001,2,AMN,0
0001117297,"QUINSTREET, INC",7389,"Services-Business Services, NEC",,15,99,1000,2,QNST,0
0000889971,LIGHTPATH TECHNOLOGIES INC,3674,Semiconductors & Related Devices,DE,21,300,1001,2,LPTH,0
0001034842,RIGEL PHARMACEUTICALS INC,2834,Pharmaceutical Preparations,DE,19,203,1000,1,RIGL,0
0001568100,"PagerDuty, Inc.",7372,Services-Prepackaged Software,DE,6,60,638,2,PD,0
0001879248,Ads-Tec Energy Public Ltd Co,3790,Miscellaneous Transportation Equipment,L2,0,0,153,2,ADSE,0
0001846069,"Nextdoor Holdings, Inc.",7370,"Services-Computer Programming, Data Processing, Etc.",DE,5,51,610,2,NXDR,0
0001364125,Western Copper & Gold Corp,1000,Metal Mining,A1,0,0,464,2,WRN,0
0001865111,Alpha Star Acquisition Corp,7372,Services-Prepackaged Software,,4,26,126,2,ALSAF,0
0001390478,"SELLAS Life Sciences Group, Inc.",2834,Pharmaceutical Preparations,DE,15,261,1002,1,SLS,0
0001411579,"AMC ENTERTAINMENT HOLDINGS, INC.",7830,Services-Motion Picture Theaters,DE,10,194,1000,2,AMC,0
0001543418,Trilogy Metals Inc.,1040,Gold and Silver Ores,A1,13,214,1000,2,TMQ,0
0001602584,Calamos Dynamic Convertible & Income Fund,0,,,0,5,371,2,CCD,0
0001084201,SINOVAC BIOTECH LTD,2834,Pharmaceutical Preparations,B9,0,1,554,1,SVA,0
0001569187,"Armada Hoffler Properties, Inc.",6500,Real Estate,MD,12,137,808,2,AHH,0
0001997377,IsoEnergy Ltd.,1090,Miscellaneous Metal Ores,A6,0,0,43,2,ISOU,0
0001134115,INTERNATIONAL TOWER HILL MINES LTD,1000,Metal Mining,A1,13,53,643,2,THM,0
0001453015,Ballard Power Systems Inc.,3620,Electrical Industrial Apparatus,,0,0,835,2,BLDP,0
0001843974,Destiny Tech100 Inc.,0,,MD,0,0,132,2,DXYZ,0
0001057060,MARINEMAX INC,5531,Retail-Auto & Home Supply Stores,DE,12,114,1002,4,HZO,0
0001759774,"Postal Realty Trust, Inc.",6798,Real Estate Investment Trusts,MD,6,71,348,2,PSTL,0
0000912147,"ROYCE MICRO-CAP TRUST, INC.",0,,MD,0,3,445,2,RMT,0
0001850270,PROKIDNEY CORP.,2836,"Biological Products, (No Diagnostic Substances)",E9,4,58,365,1,PROK,0
0001349436,SANDRIDGE ENERGY INC,1311,Crude Petroleum & Natural Gas,DE,13,189,1000,2,SD,1
0000903419,ALERUS FINANCIAL CORP,6021,National Commercial Banks,DE,6,89,388,2,ALRS,0
0001051003,"BLACKROCK DEBT STRATEGIES FUND, INC.",0,,MD,0,5,536,2,DSU,0
0001868995,CI&T Inc,7371,Services-Computer Programming Services,E9,0,0,143,2,CINT,0
0001437071,Invesco Mortgage Capital Inc.,6798,Real Estate Investment Trusts,MD,17,197,967,2,IVR,0
0001434754,"SAFE BULKERS, INC.",4412,Deep Sea Foreign Transportation of  Freight,,0,0,511,2,SB,0
0001500412,"Ambiq Micro, Inc.",3674,Semiconductors & Related Devices,CA,0,6,101,2,AMBQ,0
0000023795,"CTO Realty Growth, Inc.",6798,Real Estate Investment Trusts,MD,12,165,1001,2,CTO,0
0001963685,RICHTECH ROBOTICS INC.,3569,"General Industrial Machinery & Equipment, NEC",NV,3,23,144,1,RR,0
0001548717,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc.",0,,MD,0,1,251,2,LDP,0
0001793129,Nuveen Dynamic Municipal Opportunities Fund,0,,MA,0,4,158,2,NDMO,0
0001872789,Embecta Corp.,3841,Surgical & Medical Instruments & Apparatus,DE,4,34,238,2,EMBC,0
0001819142,SES AI Corp,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",,5,58,440,2,SES,0
0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",3533,Oil & Gas Field Machinery & Equipment,DE,13,167,1002,1,FET,0
0001871321,Alpha Tau Medical Ltd.,3841,Surgical & Medical Instruments & Apparatus,L3,0,0,181,2,DRTS,0
0001001614,"Riley Exploration Permian, Inc.",1311,Crude Petroleum & Natural Gas,DE,24,140,1000,2,REPX,0
0001304492,Anterix Inc.,4813,Telephone Communications (No Radiotelephone),DE,11,112,848,2,ATEX,0
0001854545,Dingdong (Cayman) Ltd,5961,Retail-Catalog & Mail-Order Houses,E9,0,0,88,4,DDL,0
0001827821,"Forge Global Holdings, Inc.",6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",DE,5,65,506,2,FRGE,0
0001959455,Himalaya Shipping Ltd.,4412,Deep Sea Foreign Transportation of  Freight,D0,0,0,136,2,HSHP,0
0001034665,"BLACKROCK MUNIHOLDINGS FUND, INC.",0,,,0,6,552,2,MHD,0
0001590976,"MALIBU BOATS, INC.",3730,Ship & Boat Building & Repairing,DE,12,112,803,2,MBUU,0
0001336706,NORTHPOINTE BANCSHARES INC,6022,State Commercial Banks,MI,1,14,88,2,NPB,0
0001487952,"Vishay Precision Group, Inc.",3670,Electronic Components & Accessories,DE,15,127,708,2,VPG,0
0001885522,"Neumora Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,2,25,226,1,NMRA,0
0001795815,California BanCorp \ CA,6021,National Commercial Banks,CA,2,30,282,2,BCAL,0
0001030192,"Idaho Strategic Resources, Inc.",1040,Gold and Silver Ores,ID,17,122,617,2,IDR,0
0000807863,MITEK SYSTEMS INC,3577,"Computer Peripheral Equipment, NEC",DE,21,199,1001,1,MITK,0
0000095029,STURM RUGER & CO INC,3480,"Ordnance & Accessories, (No Vehicles/Guided Missiles)",DE,14,181,1000,1,RGR,0
0001691082,LB PHARMACEUTICALS INC,2834,Pharmaceutical Preparations,DE,0,5,84,1,LBRX,0
0001520358,"Mama's Creations, Inc.",2013,Sausages & Other Prepared Meat Products,NV,14,93,527,1,MAMA,0
0001535778,"MSC INCOME FUND, INC.",0,,,13,188,786,2,MSIF,0
0001735438,MeiraGTx Holdings plc,2836,"Biological Products, (No Diagnostic Substances)",,7,73,450,1,MGTX,0
0001606757,"Kimball Electronics, Inc.",3672,Printed Circuit Boards,IN,11,109,524,2,KE,0
0001848731,Glass House Brands Inc.,2833,Medicinal Chemicals & Botanical Products,A1,0,0,164,1,GLASF,0
0001050743,PEAPACK GLADSTONE FINANCIAL CORP,6029,"Commercial Banks, NEC",NJ,12,163,1000,2,PGC,0
0002011674,YD Bio Ltd,8071,Services-Medical Laboratories,E9,0,0,53,2,YDES,0
0001897087,SuperX AI Technology Ltd,8742,Services-Management Consulting Services,D8,0,0,136,2,SUPX,0
0001537054,Gogo Inc.,4899,"Communications Services, NEC",DE,9,123,1001,2,GOGO,0
0000885601,Invesco Value Municipal Income Trust,0,,MA,0,0,479,2,IIM,0
0001862044,ZKH Group Ltd,5200,"Retail-Building Materials, Hardware, Garden Supply",E9,0,0,65,4,ZKH,0
0001674632,"Beta Bionics, Inc.",3841,Surgical & Medical Instruments & Apparatus,DE,1,10,182,2,BBNX,0
0001743759,"Corsair Gaming, Inc.",3577,"Computer Peripheral Equipment, NEC",DE,5,48,308,1,CRSR,0
0001577437,Ardmore Shipping Corp,4412,Deep Sea Foreign Transportation of  Freight,1T,0,0,449,2,ASC,0
0000896156,ETHAN ALLEN INTERIORS INC,2511,"Wood Household Furniture, (No Upholstered)",DE,16,170,1005,1,ETD,0
0001774342,Nuveen Municipal Credit Opportunities Fund,0,,MA,0,4,187,2,NMCO,0
0001495651,Ucore Rare Metals Inc.,0,,A0,0,0,11,2,UURAF,0
0002042902,EQV Ventures Acquisition Corp. II,6770,Blank Checks,E9,0,3,35,2,EVAC,0
0002034267,"Cantor Equity Partners IV, Inc.",6770,Blank Checks,E9,0,3,29,2,CEPF,0
0001375205,UR-ENERGY INC,1040,Gold and Silver Ores,Z4,12,153,1003,2,URG,0
0001894562,"Prime Medicine, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,3,36,270,1,PRME,0
0001743725,"GRID DYNAMICS HOLDINGS, INC.",7372,Services-Prepackaged Software,DE,7,67,751,2,GDYN,0
0001095565,HEALTHSTREAM INC,7370,"Services-Computer Programming, Data Processing, Etc.",TN,12,129,1000,2,HSTM,0
0001720116,"Red Violet, Inc.",7372,Services-Prepackaged Software,DE,7,54,412,2,RDVT,0
0000798783,UNIVERSAL HEALTH REALTY INCOME TRUST,6798,Real Estate Investment Trusts,MD,29,154,764,2,UHT,0
0001811115,Renalytix plc,8071,Services-Medical Laboratories,X0,2,43,233,2,RNLXY,0
0001395325,Eaton Vance Risk-Managed Diversified Equity Income Fund,0,,,0,5,376,2,ETJ,0
0001301787,BlueLinx Holdings Inc.,5031,"Wholesale-Lumber, Plywood, Millwork & Wood Panels",DE,18,229,1001,3,BXC,0
0001122904,"NETGEAR, INC.",3661,Telephone & Telegraph Apparatus,DE,9,75,1002,2,NTGR,0
0000743367,BAR HARBOR BANKSHARES,6022,State Commercial Banks,ME,11,173,1000,2,BHB,0
0001484778,ThredUp Inc.,5961,Retail-Catalog & Mail-Order Houses,DE,4,45,703,4,TDUP,0
0000708781,CASS INFORMATION SYSTEMS INC,7389,"Services-Business Services, NEC",MO,16,94,1002,2,CASS,0
0001828791,Viant Technology Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",DE,5,30,268,2,DSP,0
0001641229,First Mining Gold Corp.,1040,Gold and Silver Ores,A1,0,0,316,2,FFMGF,0
0001606909,Pangaea Logistics Solutions Ltd.,4412,Deep Sea Foreign Transportation of  Freight,D0,11,117,605,2,PANL,0
0000928340,Consolidated Water Co. Ltd.,4941,Water Supply,E9,25,207,842,2,CWCO,0
0000886043,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,0,,MD,0,22,546,2,MMU,0
0000075288,OXFORD INDUSTRIES INC,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",GA,16,132,1003,1,OXM,0
0001546417,"Bloomin' Brands, Inc.",5812,Retail-Eating  Places,DE,13,150,1000,2,BLMN,0
0001562818,BlackRock Multi-Sector Income Trust,0,,DE,0,2,274,2,BIT,0
0001713334,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,7011,Hotels & Motels,D8,0,0,205,2,MSC,0
0001071236,RED RIVER BANCSHARES INC,6022,State Commercial Banks,LA,6,102,437,2,RRBI,0
0001547459,"Natural Grocers by Vitamin Cottage, Inc.",5411,Retail-Grocery Stores,DE,14,101,501,4,NGVC,0
0001681622,Varex Imaging Corp,3679,"Electronic Components, NEC",DE,9,80,508,2,VREX,0
0001368265,Clean Energy Fuels Corp.,4932,Gas & Other Services Combined,DE,15,165,1001,2,CLNE,0
0001514705,"SunCoke Energy, Inc.",3312,"Steel Works, Blast Furnaces & Rolling Mills (Coke Ovens)",,13,153,1002,1,SXC,0
0001711570,Uranium Royalty Corp.,6221,Commodity Contracts Brokers & Dealers,Z4,0,0,125,2,UROY,0
0001367644,Emergent BioSolutions Inc.,2834,Pharmaceutical Preparations,DE,12,202,1000,1,EBS,0
0001525769,"Dave & Buster's Entertainment, Inc.",5812,Retail-Eating  Places,DE,10,118,1006,2,PLAY,0
0001121484,"OIL STATES INTERNATIONAL, INC",3533,Oil & Gas Field Machinery & Equipment,DE,16,155,1001,1,OIS,0
0000717538,ARROW FINANCIAL CORP,6021,National Commercial Banks,NY,10,132,1000,2,AROW,0
0001608742,Nuveen Dow 30sm Dynamic Overwrite Fund,0,,MA,0,8,246,2,DIAX,0
0001807120,"Design Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,4,32,238,1,DSGN,0
0000880892,Invesco Trust for Investment Grade Municipals,0,,MA,0,0,580,2,VGM,0
0001393299,BlackRock Enhanced International Dividend Trust,0,,DE,0,6,824,2,BGY,0
0000728387,"Perspective Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,17,301,1000,1,CATX,0
0001999480,"Alto Neuroscience, Inc.",2834,Pharmaceutical Preparations,DE,2,20,150,1,ANRO,0
0001665988,Bioventus Inc.,3841,Surgical & Medical Instruments & Apparatus,DE,5,65,424,2,BVS,0
0001410098,CorMedix Inc.,2834,Pharmaceutical Preparations,DE,14,249,1003,1,CRMD,0
0000799288,"LANDS' END, INC.",5651,Retail-Family Clothing Stores,DE,14,155,827,4,LE,0
0000103595,VILLAGE SUPER MARKET INC,5411,Retail-Grocery Stores,NJ,18,105,1001,4,VLGEA,0
0000917100,"INDIA FUND, INC.",0,,MD,0,11,528,2,IFN,0
0001064052,FREEGOLD VENTURES LTD,1040,Gold and Silver Ores,A1,0,0,150,2,FGOVF,0
0001865200,"Angel Studios, Inc.",7812,Services-Motion Picture & Video Tape Production,DE,4,43,196,2,ANGX,0
0000923139,FLUSHING FINANCIAL CORP,6022,State Commercial Banks,DE,11,243,1007,2,FFIC,0
0001847590,Bowman Consulting Group Ltd.,8742,Services-Management Consulting Services,,4,49,464,2,BWMN,0
0000043196,"GRAY MEDIA, INC",4833,Television Broadcasting Stations,GA,13,218,1000,2,GTN,0
0001493225,"Northfield Bancorp, Inc.",6035,"Savings Institution, Federally Chartered",DE,14,179,933,2,NFBK,0
0001163370,NORTHRIM BANCORP INC,6035,"Savings Institution, Federally Chartered",AK,20,195,1001,2,NRIM,0
0002019804,Terrestrial Energy Inc. /DE/,3443,Fabricated Plate Work (Boiler Shops),DE,1,11,139,1,IMSR,0
0001803737,"Enhabit, Inc.",8082,Services-Home Health Care Services,DE,3,41,361,2,EHAB,0
0001326190,"Altimmune, Inc.",2834,Pharmaceutical Preparations,DE,15,203,1001,1,ALT,0
0001234006,GLADSTONE COMMERCIAL CORP,6519,"Lessors of  Real Property, NEC",MD,23,264,955,2,GOOD,0
0001056943,PEOPLES FINANCIAL SERVICES CORP.,6021,National Commercial Banks,PA,15,145,1010,2,PFIS,0
0001861974,ECARX Holdings Inc.,7373,Services-Computer Integrated Systems Design,,0,0,163,2,ECX,0
0001219120,ADVENT CONVERTIBLE & INCOME FUND,0,,DE,0,7,505,2,AVK,0
0001855175,"Contineum Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,1,19,139,1,CTNM,0
0001538379,"Ibotta, Inc.",7310,Services-Advertising,DE,1,17,307,2,IBTA,0
0001647822,"Jingbo Technology, Inc.",7372,Services-Prepackaged Software,NV,10,25,128,2,SVMB,0
0002011514,Anteris Technologies Global Corp.,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",DE,1,29,125,2,AVR,0
0001562051,Neuberger Energy Infrastructure & Income Fund Inc.,0,,,0,0,248,2,NML,0
0001005229,COLUMBUS MCKINNON CORP,3531,Construction Machinery & Equip,NY,6,119,1002,1,CMCO,0
0001321741,GLADSTONE INVESTMENT CORPORATION\DE,0,,DE,20,261,905,2,GAIN,0
0002079173,American Exceptionalism Acquisition Corp. A,6770,Blank Checks,E9,0,2,31,2,AEXA,0
0001062822,"LEXICON PHARMACEUTICALS, INC.",2834,Pharmaceutical Preparations,DE,16,184,1000,1,LXRX,0
0001604174,Eagle Point Credit Co Inc.,0,,DE,0,48,785,2,ECC,0
0000790816,BRANDYWINE REALTY TRUST,6798,Real Estate Investment Trusts,MD,15,166,1000,2,BDN,0
0001793663,VTEX,7372,Services-Prepackaged Software,E9,0,0,196,2,VTEX,0
0001490281,"Groupon, Inc.",7311,Services-Advertising Agencies,DE,11,118,1001,2,GRPN,0
0000877463,Invesco Municipal Trust,0,,MA,0,0,595,2,VKQ,0
0001817229,Vor Biopharma Inc.,2836,"Biological Products, (No Diagnostic Substances)",,5,44,402,1,VOR,0
0000072573,MOVADO GROUP INC,3873,"Watches, Clocks, Clockwork Operated Devices/Parts",NY,12,104,1010,2,MOV,0
0001314966,BlackRock Health Sciences Trust,0,,DE,0,6,582,2,BME,0
0001862461,Real Brokerage Inc,6531,Real Estate Agents & Managers (For Others),A6,0,0,386,2,REAX,0
0000766011,Caledonia Mining Corp Plc,1040,Gold and Silver Ores,,0,0,920,2,CMCL,0
0000895447,SHOE CARNIVAL INC,5661,Retail-Shoe Stores,IN,22,225,1000,4,SCVL,0
0000945983,"Climb Global Solutions, Inc.",5045,Wholesale-Computers & Peripheral Equipment & Software,DE,18,168,1001,3,CLMB,0
0000884624,Orthofix Medical Inc.,3841,Surgical & Medical Instruments & Apparatus,,15,188,1004,2,OFIX,0
0000835011,MGP INGREDIENTS INC,5180,"Wholesale-Beer, Wine & Distilled Alcoholic Beverages",KS,9,97,1005,3,MGPI,0
0000920427,UNITY BANCORP INC /NJ/,6022,State Commercial Banks,NJ,13,215,1001,2,UNTY,0
0001173489,CEVA INC,7370,"Services-Computer Programming, Data Processing, Etc.",DE,22,183,1000,2,CEVA,0
0001830214,"Ginkgo Bioworks Holdings, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,2,28,1001,1,DNA,0
0000885125,Invesco Quality Municipal Income Trust,0,,MA,0,0,517,2,IQI,0
0001866633,"Consensus Cloud Solutions, Inc.",7372,Services-Prepackaged Software,DE,5,36,320,2,CCSI,0
0001831915,"Cytek Biosciences, Inc.",3826,Laboratory Analytical Instruments,DE,4,37,406,2,CTKB,0
0000895531,Invesco California Value Municipal Income Trust,0,,MA,0,0,591,2,VCV,0
0001267902,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND,0,,MA,0,5,575,2,WIW,0
0000715579,ACNB CORP,6022,State Commercial Banks,PA,8,150,1003,2,ACNB,0
0001341317,Bridgewater Bancshares Inc,6022,State Commercial Banks,MN,7,82,710,2,BWB,0
0001434621,"LendingTree, Inc.",6163,Loan Brokers,DE,11,131,1000,2,TREE,0
0001401521,AMERICAN COASTAL INSURANCE Corp,6331,"Fire, Marine & Casualty Insurance",DE,13,185,1003,2,ACIC,0
0001597672,RAYONIER ADVANCED MATERIALS INC.,2611,Pulp Mills,DE,11,161,795,1,RYAM,0
0001734107,Sohu.com Ltd,7374,Services-Computer Processing & Data Preparation,E9,0,0,116,2,SOHU,0
0001080720,GABELLI UTILITY TRUST,0,,DE,0,4,517,2,GUT,0
0002025416,OBOOK HOLDINGS INC.,7372,Services-Prepackaged Software,,0,0,26,2,OWLS,0
0001832803,THESIS GOLD INC.,0,,A1,0,0,4,2,THSGF,0
0001549346,"Shutterstock, Inc.",7374,Services-Computer Processing & Data Preparation,DE,14,153,805,2,SSTK,0
0001233681,BLACKROCK Ltd DURATION INCOME TRUST,0,,DE,0,6,1001,2,BLW,0
0001710350,"Bit Digital, Inc",6199,Finance Services,E9,1,32,354,2,BTBT,0
0001823584,ALLIANCE ENTERTAINMENT HOLDING CORP,5099,"Wholesale-Durable Goods, NEC",DE,5,44,208,3,AENT,0
0001505065,Brainsway Ltd.,3841,Surgical & Medical Instruments & Apparatus,L3,0,0,231,2,BWAY,0
0000930420,KFORCE INC,7363,Services-Help Supply Services,FL,9,86,1004,2,KFRC,0
0001690639,VersaBank,6029,"Commercial Banks, NEC",Z4,0,0,145,2,VBNK,0
0000033002,"ENNIS, INC.",2761,Manifold Business Forms,TX,24,185,1000,1,EBF,0
0001720424,HIVE Digital Technologies Ltd.,6199,Finance Services,A1,0,0,170,2,HIVE,0
0000025475,CRAWFORD & CO,6411,"Insurance Agents, Brokers & Service",GA,13,169,1000,2,CRD-A,0
0001092796,"SMITH & WESSON BRANDS, INC.",3480,"Ordnance & Accessories, (No Vehicles/Guided Missiles)",NV,14,189,1001,1,SWBI,0
0001400891,"iHeartMedia, Inc.",4832,Radio Broadcasting Stations,,17,338,994,2,IHRT,1
0001591670,Farmland Partners Inc.,6798,Real Estate Investment Trusts,MD,12,156,720,2,FPI,0
0001402829,Orion Group Holdings Inc,1600,Heavy Construction Other Than Bldg Const - Contractors,,18,186,829,2,ORN,0
0001692705,Qudian Inc.,6199,Finance Services,E9,0,0,142,2,HTT,0
0001839886,Meridian Mining UK Societas,0,,X0,0,0,3,2,MRRDF,0
0001650648,"4D Molecular Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,5,58,377,1,FDMT,0
0001771706,Vireo Growth Inc.,2834,Pharmaceutical Preparations,A1,5,67,295,1,VREOF,0
0000088000,Horizon Kinetics Holding Corp,6282,Investment Advice,DE,26,176,786,2,HKHC,0
0000928054,FLOTEK INDUSTRIES INC/CN/,2890,Miscellaneous Chemical Products,DE,14,222,1001,1,FTK,0
0001822928,Holley Inc.,3714,Motor Vehicle Parts & Accessories,DE,5,49,403,2,HLLY,0
0001554697,"PGIM Global High Yield Fund, Inc.",0,,,0,0,302,2,GHY,0
0000049754,"Dine Brands Global, Inc.",5812,Retail-Eating  Places,DE,8,125,1003,2,DIN,0
0001864208,Guggenheim Active Allocation Fund,0,,DE,0,2,155,2,GUG,0
0001515671,Duff & Phelps Utility & Infrastructure Fund Inc.,0,,,0,0,254,2,DPG,0
0001170299,PIMCO MUNICIPAL INCOME FUND II,0,,MA,0,8,564,2,PML,0
0001769617,"HarborOne Bancorp, Inc.",6022,State Commercial Banks,MA,6,110,513,2,HONE,0
0001965615,MAGNA MINING INC.,0,,Z4,0,0,3,2,MGMNF,0
0001087786,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND,0,,MA,0,6,579,2,NXJ,0
0001768259,Gaotu Techedu Inc.,8200,Services-Educational Services,E9,0,0,132,2,GOTU,0
0001640428,"EverQuote, Inc.",7370,"Services-Computer Programming, Data Processing, Etc.",DE,6,48,1000,2,EVER,0
0001334388,OBSIDIAN ENERGY LTD.,1311,Crude Petroleum & Natural Gas,A0,0,0,764,2,OBE,0
0001546429,Blackstone Strategic Credit 2027 Term Fund,0,,,0,0,262,2,BGB,0
0001396277,Calamos Global Dynamic Income Fund,0,,DE,0,3,313,2,CHW,0
0001758021,Karat Packaging Inc.,3089,"Plastics Products, NEC",DE,4,59,226,1,KRT,0
0001806952,"Lyell Immunopharma, Inc.",2834,Pharmaceutical Preparations,DE,4,50,292,1,LYEL,0
0001413837,First Foundation Inc.,6022,State Commercial Banks,CA,12,181,980,2,FFWM,0
0000884121,abrdn Life Sciences Investors,0,,MA,0,10,508,2,HQL,0
0001419536,Capital Bancorp Inc,6021,National Commercial Banks,MD,7,104,658,2,CBNK,0
0001635977,abrdn World Healthcare Fund,0,,MA,0,3,245,2,THW,0
0002064355,Bain Capital GSS Investment Corp.,6770,Blank Checks,,0,5,35,2,BCSS,0
0001810523,FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND,0,,,0,8,137,2,FTHY,0
0000724004,MESA LABORATORIES INC /CO/,3823,"Industrial Instruments For Measurement, Display, and Control",CO,16,181,1002,2,MLAB,0
0001828536,"Energy Vault Holdings, Inc.",3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",DE,5,69,772,2,NRGV,0
0001857154,"Krispy Kreme, Inc.",5400,Retail-Food Stores,,4,53,411,4,DNUT,0
0001824814,Cognyte Software Ltd.,7372,Services-Prepackaged Software,L3,0,0,161,2,CGNT,0
0000062234,MARCUS CORP,7830,Services-Motion Picture Theaters,WI,12,101,1000,2,MCS,0
0001436208,Legacy Housing Corp,2451,Mobile Homes,TX,7,71,559,1,LEGH,0
0001345126,Compass Diversified Holdings,2510,Household Furniture,DE,17,322,1000,1,CODI,0
0001944955,FIRST NORDIC METALS CORP.,0,,A1,0,0,6,2,GSKRF,0
0001176984,Eaton Vance Municipal Bond Fund,0,,,0,9,514,2,EIM,0
0000788329,JOHNSON OUTDOORS INC,3949,"Sporting & Athletic Goods, NEC",WI,28,215,1002,2,JOUT,0
0001956955,"Unusual Machines, Inc.",3663,Radio & Tv Broadcasting & Communications Equipment,NV,2,68,273,2,UMAC,0
0001633336,"Crescent Capital BDC, Inc.",0,,MD,10,103,508,2,CCAP,0
0001567529,KAMADA LTD,2834,Pharmaceutical Preparations,L3,0,0,440,1,KMDA,0
0001920406,"Strive, Inc.",6199,Finance Services,NV,3,74,827,2,ASST,0
0001771910,ADC Therapeutics SA,2834,Pharmaceutical Preparations,V8,2,28,396,1,ADCT,0
0001737287,"Allogene Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",,7,75,528,1,ALLO,0
0001809691,AMTD Digital Inc.,6199,Finance Services,E9,0,0,114,2,HKD,0
0001617242,Kearny Financial Corp.,6035,"Savings Institution, Federally Chartered",,11,145,596,2,KRNY,0
0001819516,Wheels Up Experience Inc.,4522,"Air Transportation, Nonscheduled",,5,72,504,2,UP,0
0000894627,VAALCO ENERGY INC /DE/,1311,Crude Petroleum & Natural Gas,DE,19,253,1004,2,EGY,0
0001824403,"Reservoir Media, Inc.",7900,Services-Amusement & Recreation Services,,5,61,384,2,RSVR,0
0000061986,MANITOWOC CO INC,3531,Construction Machinery & Equip,WI,13,144,1006,1,MTW,0
0002078856,Hyperliquid Strategies Inc,6199,Finance Services,DE,0,3,51,2,PURR,0
0002035992,Charming Medical Ltd,8090,"Services-Misc Health & Allied Services, NEC",,0,0,18,2,MCTA,0
0001708259,LexinFintech Holdings Ltd.,6199,Finance Services,E9,0,0,164,2,LX,0
0000709337,FARMERS NATIONAL BANC CORP /OH/,6022,State Commercial Banks,OH,9,114,1006,2,FMNB,0
0001173643,TRX GOLD Corp,1040,Gold and Silver Ores,A0,0,0,723,2,TRX,0
0001728117,"Gossamer Bio, Inc.",2834,Pharmaceutical Preparations,DE,7,68,407,1,GOSS,0
0002074878,New America Acquisition I Corp.,6770,Blank Checks,FL,0,4,30,2,NWAX,0
0001059386,Invesco Senior Income Trust,0,,MA,0,0,717,2,VVR,0
0001325964,"Lightwave Logic, Inc.",3080,Miscellaneous Plastics Products,NV,17,152,656,1,LWLG,0
0001873529,"KinderCare Learning Companies, Inc.",8351,Services-Child Day Care Services,DE,1,12,88,2,KLC,0
